prediction;test_price
37051.18;38059.0
36951.07;38054.0
36820.69;38041.5
36685.44;38079.0
36525.42;38073.5
36362.48;38116.0
36171.53;37930.5
36114.31;37920.5
36135.21;37958.5
36185.22;37975.5
36245.43;38022.0
36283.39;37985.5
36331.5;37989.5
36381.8;37915.0
36477.03;37810.5
36643.05;37811.5
36850.33;37920.0
37016.67;37962.5
37130.42;37917.5
37222.24;37900.0
37301.27;37595.5
37482.24;37627.0
37714.71;37675.5
37952.28;37704.5
38161.89;37628.5
38368.11;37674.5
38544.78;37611.5
38707.45;37670.0
38826.41;37715.5
38887.2;37798.0
38848.55;38242.0
38626.5;38348.5
38257.16;38308.5
37806.5;38222.0
37352.6;38300.0
36888.17;38342.0
36425.73;38315.5
35997.44;38260.0
35637.39;38300.0
35321.94;38324.0
35047.92;38340.0
34811.24;38395.0
34596.25;38450.5
34392.03;38336.0
34286.84;38341.5
34241.35;38339.5
34248.42;38325.0
34306.98;38252.5
34447.47;38290.0
34621.65;38266.5
34837.24;38282.0
35069.35;38300.0
35302.02;38266.5
35554.57;38309.0
35793.47;38393.0
35984.24;38491.0
36100.36;38526.5
36151.19;38471.0
36196.86;38448.5
36251.87;38443.0
36314.23;38447.0
36375.49;38363.5
36491.33;38240.5
36705.1;38375.5
36913.24;38392.0
37103.03;38526.5
37222.72;38505.5
37309.62;38514.0
37364.08;38598.5
37362.38;38596.5
37324.39;38530.0
37307.16;38542.0
37294.34;38589.0
37266.06;38558.5
37251.48;38572.5
37237.46;38568.0
37230.16;38593.0
37215.54;38589.0
37201.74;38563.5
37209.92;38597.0
37211.41;38600.0
37210.03;38590.0
37216.58;38602.5
37218.76;38532.0
37281.24;38573.5
37347.36;38599.5
37401.09;38570.5
37469.44;38572.0
37541.61;38557.0
37626.84;38665.0
37648.28;38633.5
37658.57;38660.0
37640.22;38649.5
37614.94;38637.5
37595.1;38669.5
37556.08;38701.0
37486.32;38650.0
37451.57;38655.0
37430.26;38676.5
37401.74;38688.0
37364.2;38599.5
37404.04;38542.5
37520.77;38527.0
37691.39;38541.0
37879.82;38575.5
38050.77;38641.0
38161.9;38625.0
38240.94;38604.5
38308.73;38602.5
38367.3;38611.5
38410.51;38663.5
38403.68;38653.0
38373.35;38680.0
38306.64;38704.5
38200.12;38682.0
38095.56;38685.5
37988.63;38678.0
37892.65;38666.0
37819.09;38609.5
37817.32;38545.0
37901.35;38705.5
37919.93;38588.0
37977.18;38572.0
38060.63;38631.5
38125.37;38559.5
38212.96;38610.0
38284.8;38580.5
38359.02;38519.5
38458.57;38552.0
38553.44;38460.0
38679.69;38533.0
38785.34;38527.5
38875.48;38583.0
38922.9;38584.5
38936.25;38539.5
38946.97;38487.0
38977.47;38505.5
39007.16;38401.5
39076.48;38316.5
39194.7;38358.5
39323.98;38303.0
39469.87;38384.0
39585.27;38526.0
39611.57;38486.5
39586.47;38595.0
39481.8;38564.5
39334.41;38620.0
39133.95;38602.0
38913.91;38604.5
38685.77;38570.0
38474.33;38488.5
38315.46;38489.5
38193.58;38953.0
37948.27;38900.5
37659.63;38986.5
37316.13;39061.5
36928.93;38936.0
36598.84;38891.5
36328.75;38927.5
36100.88;38924.0
35920.98;38919.5
35782.01;39140.0
35613.9;39249.5
35411.01;38990.5
35324.85;39020.5
35304.62;38850.0
35408.76;38889.0
35577.61;39090.5
35734.15;38959.0
35930.72;38840.0
36188.87;38734.0
36512.84;38729.0
36875.27;38767.0
37250.89;38780.0
37617.16;38791.0
37956.51;38945.0
38227.93;39102.5
38408.26;39153.0
38499.24;39134.5
38526.91;39215.0
38485.64;39208.0
38395.72;39187.5
38281.34;39393.0
38113.86;39432.0
37908.76;39495.5
37667.35;39552.5
37397.42;39579.5
37113.76;39542.0
36859.93;39500.5
36663.67;39437.5
36551.99;39451.0
36498.39;39546.5
36460.53;39501.0
36472.43;39430.5
36555.96;39488.5
36668.42;39563.5
36780.82;39576.0
36890.46;39525.0
37028.2;39532.5
37179.24;39511.0
37354.15;39468.5
37565.57;39437.0
37812.53;39519.5
38045.08;39509.0
38267.53;39435.0
38513.7;39365.5
38792.83;39509.5
39033.96;39705.0
39186.18;39678.5
39276.66;39722.5
39304.83;39818.5
39259.86;39840.0
39159.04;39888.0
39007.13;39835.0
38860.98;39825.0
38727.24;39680.0
38689.32;39733.5
38690.19;39808.5
38695.2;39734.5
38743.56;39679.5
38842.63;39762.5
38943.34;39790.5
39034.86;39796.0
39114.77;39668.0
39242.06;39667.5
39395.37;39725.5
39543.25;39839.5
39642.82;39796.5
39723.5;39855.0
39765.9;39947.0
39749.81;39858.0
39733.9;40043.0
39653.2;39973.0
39571.11;39730.0
39575.4;39972.0
39574.77;40001.5
39567.52;40105.5
39525.46;40128.5
39448.54;40061.0
39380.1;40200.0
39286.39;40243.0
39165.55;40174.5
39060.4;40249.5
38952.24;40072.5
38921.09;40081.0
38938.32;39957.5
39040.55;39884.5
39217.4;40103.5
39383.82;39683.5
39639.21;39506.5
39985.5;39430.0
40396.44;39520.0
40827.3;39698.5
41213.49;40091.0
41447.55;39274.5
41701.8;38997.0
42027.37;38964.0
42393.73;38972.0
42759.41;39080.5
43080.28;39238.0
43316.11;39418.5
43429.66;39374.0
43428.42;39540.0
43302.73;39764.0
43038.37;39700.5
42675.86;39570.5
42269.85;39668.5
41827.19;39650.5
41373.61;39632.0
40925.05;39725.0
40471.26;39699.0
40033.21;39640.5
39632.18;39696.0
39253.49;39700.0
38905.02;39755.0
38577.77;39780.5
38269.01;39673.5
38021.96;39717.0
37811.98;39611.5
37671.3;39610.0
37592.0;39560.5
37579.8;39490.5
37635.44;39354.0
37770.19;39489.0
37921.23;39489.5
38080.03;39400.5
38261.53;39375.0
38460.51;39375.0
38665.88;39357.5
38871.26;39281.5
39086.21;39301.5
39294.4;39216.0
39508.25;39241.0
39709.08;39323.5
39862.55;39377.5
39952.68;39329.5
40002.36;39292.5
40029.67;39338.5
40021.29;39327.0
39988.23;39367.5
39919.39;39438.0
39795.77;39499.5
39609.0;39401.0
39426.02;39431.0
39237.23;39371.0
39075.19;39223.0
38986.68;39207.5
38954.22;39353.0
38906.54;39464.0
38808.54;39509.5
38654.58;39357.5
38533.53;39288.5
38463.86;39237.0
38448.33;39230.0
38471.95;39206.0
38529.13;39182.5
38613.35;39156.5
38721.18;39126.5
38850.14;39049.5
39009.07;39062.5
39177.3;39185.5
39296.25;39229.5
39354.11;39212.0
39368.25;39315.5
39307.65;39097.5
39271.38;39137.5
39239.36;39067.5
39230.82;39108.0
39222.77;39142.5
39198.33;39010.0
39198.69;38841.0
39259.49;38800.5
39372.47;38729.0
39530.18;38738.0
39708.39;38770.5
39878.62;39008.0
39955.24;38980.5
39954.73;39141.5
39846.03;39090.0
39673.19;39072.5
39462.92;39060.0
39235.26;39037.0
39006.56;39170.0
38740.47;39255.5
38430.87;39268.5
38092.71;39121.0
37813.38;38984.0
37629.08;38930.0
37524.22;38775.0
37532.31;38665.5
37643.95;38652.5
37824.36;38712.0
38022.19;38554.5
38257.18;38602.5
38495.77;39313.5
38561.67;39229.5
38497.01;38957.0
38420.43;38758.5
38380.9;38874.5
38342.79;38921.5
38291.99;39049.5
38201.38;39031.0
38086.62;38989.0
37968.21;38852.0
37882.44;38763.0
37841.08;38890.5
37809.45;39081.0
37743.14;39079.5
37652.59;39051.0
37554.41;38958.5
37479.46;39031.0
37403.91;38975.5
37349.42;38990.0
37307.84;38830.0
37321.03;38957.5
37335.05;38914.0
37368.5;39000.0
37393.03;39056.0
37392.39;39103.5
37366.22;38781.5
37422.64;38641.5
37563.56;38654.0
37754.24;38627.5
37980.5;38498.5
38252.21;38464.5
38553.16;38400.0
38871.88;38387.0
39189.9;38460.0
39471.46;38406.0
39718.02;38416.5
39923.27;38378.0
40092.86;38393.5
40220.37;38387.5
40307.67;38371.5
40359.74;38309.0
40392.46;38331.5
40397.47;38374.0
40358.21;38426.0
40258.95;38400.0
40121.69;38384.5
39963.01;38370.0
39795.21;38339.5
39633.01;38301.5
39488.67;38260.0
39371.5;38217.5
39285.87;38215.5
39224.06;38166.5
39190.23;37996.0
39212.78;38181.0
39196.77;38129.0
39159.31;38103.5
39112.47;38090.0
39062.64;37956.5
39036.05;37986.0
39019.36;38202.0
38930.92;38204.5
38782.72;38392.0
38527.3;38380.5
38205.64;38314.0
37872.31;38355.5
37524.76;38315.0
37197.46;38324.5
36886.09;38091.5
36689.46;38060.0
36578.89;38007.5
36545.12;37747.0
36619.65;38251.0
36630.65;38270.0
36587.97;38100.5
36560.51;38406.5
36473.62;38392.0
36354.13;38250.5
36248.83;38355.0
36126.04;38435.0
35979.22;38372.0
35843.76;38391.0
35712.41;38218.5
35627.76;38338.5
35573.0;38642.0
35479.79;38484.5
35401.15;38746.5
35277.57;38675.0
35149.25;38545.0
35073.82;38974.0
34957.97;39149.5
34804.41;39321.5
34593.92;39258.5
34383.6;39449.5
34161.85;39687.5
33909.37;39789.5
33635.34;39796.5
33386.13;39971.0
33144.56;40210.0
32908.83;40295.0
32700.67;40279.5
32531.86;40419.0
32406.51;40507.5
32328.97;40513.0
32307.23;40456.5
32377.18;40482.0
32522.72;40519.5
32731.56;40424.5
33053.58;40362.0
33499.65;40367.0
34035.57;40414.5
34628.1;40391.0
35268.29;40374.0
35945.8;40437.0
36634.03;40493.5
37307.56;40482.0
37962.5;40510.5
38582.56;40508.5
39161.31;40590.0
39675.21;40637.0
40123.86;40565.0
40551.59;40589.0
40945.15;40545.5
41322.6;40574.5
41664.2;40499.0
42008.32;40483.0
42348.89;40481.5
42672.87;40556.0
42947.74;40570.0
43167.6;40615.5
43321.21;40615.5
43416.23;40552.5
43498.25;40542.5
43570.71;40570.0
43619.43;40573.5
43641.14;40466.0
43694.99;40520.0
43746.07;40495.0
43798.34;40613.5
43799.34;40547.5
43785.84;40522.5
43768.73;40458.5
43771.65;40555.0
43750.89;40497.5
43730.52;40470.0
43715.96;40539.0
43676.56;40523.0
43620.13;40520.0
43550.01;40540.5
43459.11;40581.0
43331.38;40537.0
43201.11;40440.0
43115.1;40400.0
43076.13;40425.5
43058.1;40411.0
43053.53;40340.0
43078.62;40331.0
43124.42;40340.5
43175.16;40233.0
43259.39;40188.0
43373.11;40225.0
43485.27;40176.0
43595.19;40062.5
43718.35;40198.0
43801.22;40166.5
43841.76;40158.5
43846.22;40101.0
43833.71;40113.5
43802.34;40211.0
43715.1;40242.0
43563.65;40182.0
43381.34;39804.5
43271.72;39860.5
43208.37;39557.5
43215.1;39487.5
43299.32;39397.0
43435.26;39376.5
43595.19;39387.5
43752.45;39483.5
43864.57;39473.0
43918.09;39444.5
43915.88;39511.5
43845.86;39334.0
43737.34;39325.5
43605.62;38984.5
43498.1;39110.5
43380.59;39225.5
43216.75;39216.0
43003.72;39056.0
42771.63;39147.0
42500.68;38973.0
42226.48;38745.0
41990.71;38720.0
41785.95;38926.0
41542.54;38775.0
41292.78;38800.0
41038.8;38782.0
40773.99;38856.0
40474.5;38944.5
40118.96;38750.5
39760.52;38793.0
39392.52;38753.0
39029.08;38656.0
38685.64;38370.0
38416.6;38405.5
38200.43;38455.5
38005.56;38475.0
37816.09;38471.0
37625.85;38563.0
37403.4;38564.0
37156.14;38349.0
36936.6;38365.5
36739.78;38396.5
36551.72;38511.0
36332.2;38456.0
36107.31;38475.0
35872.14;38448.0
35645.77;38475.5
35418.99;38474.0
35198.86;38439.0
34982.9;38628.5
34716.5;38882.0
34364.11;38976.5
33943.51;38895.5
33526.71;38971.5
33101.44;39034.5
32673.69;39157.5
32234.16;39166.5
31810.96;39120.0
31449.66;39125.0
31144.35;39090.0
30917.87;39159.0
30738.82;39235.5
30590.6;39206.5
30506.12;39211.0
30469.47;39150.0
30527.07;39078.0
30694.31;38979.0
30984.46;38975.5
31355.54;39049.0
31752.92;39066.5
32163.38;39067.5
32581.61;38905.0
33076.62;38890.0
33612.68;38837.0
34186.14;39022.0
34710.55;38998.0
35183.66;39268.0
35543.27;39439.5
35777.42;39505.5
35895.01;39527.0
35921.14;39541.0
35881.86;39538.0
35805.46;39579.0
35699.9;39675.0
35558.46;39732.0
35388.89;39614.0
35295.95;39550.0
35287.51;39556.0
35334.3;39487.5
35463.46;39464.5
35658.53;39488.5
35888.45;39480.5
36145.19;39540.5
36396.16;39673.5
36597.22;39665.5
36767.47;39709.5
36898.03;39655.0
37032.36;39621.5
37191.11;39576.5
37390.77;39591.0
37602.95;39474.5
37879.6;39399.0
38220.34;39400.0
38592.92;39268.0
39016.42;39288.5
39455.4;39460.5
39811.64;39430.0
40120.55;39571.5
40350.11;39630.0
40487.35;39633.5
40544.58;39625.5
40541.61;39679.0
40473.49;39667.5
40364.57;39730.0
40200.61;39700.0
40022.27;39462.5
39958.28;39564.5
39928.98;39563.5
39924.3;39560.5
39930.76;39480.0
39980.56;39488.0
40053.04;39584.0
40100.7;39591.0
40123.74;39567.5
40136.71;39628.5
40115.92;39603.5
40082.86;39600.5
40041.18;39582.0
40002.7;39703.5
39916.03;39684.0
39809.59;39670.5
39697.31;39670.0
39583.95;39743.5
39439.57;39733.0
39288.0;39736.0
39133.47;39738.0
38980.76;39703.0
38862.25;39694.0
38776.45;39708.0
38707.49;39733.0
38636.87;39762.5
38550.97;39724.5
38493.82;39749.5
38438.54;39723.0
38412.44;39748.5
38387.77;39709.0
38401.04;39703.5
38440.94;39756.0
38461.12;39667.0
38537.01;39649.5
38654.47;39640.5
38801.82;39637.0
38966.83;39650.0
39128.41;39683.5
39258.18;39674.0
39366.88;39715.5
39428.3;39770.0
39421.29;39740.0
39392.68;39754.5
39338.51;39750.0
39273.04;39659.5
39270.16;39515.0
39377.35;39572.5
39520.35;39534.5
39697.01;39520.5
39892.78;39451.0
40117.12;39543.5
40308.82;39561.5
40456.82;39591.0
40550.46;39550.0
40617.57;39609.5
40633.84;39632.5
40598.55;39529.5
40572.55;39421.5
40591.14;39501.0
40601.43;39755.5
40515.76;39762.0
40357.55;39788.0
40137.88;39871.0
39851.94;39843.0
39545.11;39840.0
39233.95;39874.0
38916.66;39853.0
38623.03;39829.5
38371.15;39781.5
38187.22;39760.0
38067.41;39768.0
37992.06;39756.0
37959.76;39757.5
37958.57;39738.0
37994.74;39721.5
38067.95;39696.5
38180.79;39705.0
38312.79;39666.5
38478.48;39704.5
38637.42;39786.0
38740.7;39805.0
38792.64;39800.0
38811.47;39756.0
38840.39;39732.0
38891.0;39726.5
38956.82;39816.0
38976.04;39870.5
38935.06;39865.0
38856.93;39920.5
38719.13;39770.0
38667.81;39752.5
38677.19;39772.0
38714.32;39689.5
38813.55;39688.5
38949.79;39634.5
39130.0;39639.5
39330.59;39708.5
39500.09;39683.0
39652.53;39664.0
39795.88;39725.5
39894.6;39745.0
39946.26;39664.5
40003.77;39680.5
40053.94;39712.5
40078.42;39543.0
40154.94;39578.5
40249.14;39600.5
40340.5;39622.0
40412.01;39638.0
40455.81;39576.5
40501.51;39570.5
40549.09;39554.0
40601.69;39540.5
40659.57;39513.5
40727.71;39504.5
40802.75;39552.0
40849.46;39551.0
40870.12;39600.0
40838.73;39618.5
40758.11;39591.0
40660.91;39527.5
40588.21;39564.5
40510.14;39546.5
40439.52;39599.5
40340.33;39592.0
40227.97;39560.0
40128.2;39560.5
40038.75;39568.0
39952.98;39622.0
39832.21;39537.0
39747.79;39559.0
39674.35;39543.5
39621.44;39496.5
39608.85;39505.0
39617.64;39463.0
39661.89;39369.0
39764.68;39496.5
39835.02;39455.5
39895.16;39432.5
39954.12;39447.5
40002.84;39479.0
40023.91;39465.5
40029.02;39500.0
40001.86;39496.0
39954.21;39463.5
39909.61;39590.0
39796.65;39627.5
39622.33;39599.5
39429.06;39589.5
39234.43;39546.5
39073.71;39628.5
38892.29;39646.5
38697.4;39685.5
38477.39;39676.5
38259.85;39714.0
38030.7;39720.0
37801.75;39698.5
37600.94;39689.0
37436.37;39717.0
37283.2;39668.0
37195.0;39675.0
37141.72;39600.5
37179.89;39614.5
37262.04;39660.5
37342.17;39605.0
37463.65;39608.5
37605.52;39508.5
37815.81;39388.0
38109.97;39465.0
38413.35;39478.5
38705.47;39611.0
38916.84;39594.5
39071.53;39556.0
39200.22;39491.5
39334.33;39466.0
39477.42;39385.0
39646.2;39398.0
39823.18;39324.0
40026.78;39429.5
40196.32;39400.5
40337.43;39446.0
40429.36;39354.0
40510.72;39446.0
40544.9;39430.5
40544.34;39362.5
40536.11;39416.5
40500.95;39483.0
40422.61;39780.5
40218.07;39899.5
39879.47;39855.5
39491.88;39857.5
39078.22;39869.5
38649.33;40285.0
38134.66;40236.5
37610.23;40075.0
37166.86;40449.0
36719.52;40350.5
36344.32;40392.5
36013.07;40420.0
35722.82;40499.5
35464.13;40521.5
35242.14;40558.0
35058.66;40495.0
34956.05;40530.5
34910.93;40568.0
34909.51;40446.5
35021.34;40420.5
35222.5;40352.5
35520.15;40296.5
35903.13;40291.0
36349.54;40357.5
36818.69;40428.0
37272.89;40355.5
37736.4;40384.0
38185.14;40470.5
38588.99;40449.0
38955.57;40618.5
39239.49;40669.0
39442.27;40672.5
39574.12;40400.5
39770.15;40705.5
39935.62;40644.5
40093.73;40610.5
40246.51;40692.0
40370.01;40693.0
40469.03;40630.0
40572.06;40657.5
40668.49;40645.0
40762.53;40626.0
40859.59;40587.0
40973.58;40566.0
41105.53;40548.0
41252.83;40515.0
41417.63;40464.0
41606.49;40524.5
41784.63;40485.0
41959.36;40514.5
42113.22;40459.5
42262.31;40514.0
42381.66;40544.5
42460.04;40530.5
42507.38;40467.5
42552.03;40388.0
42619.87;40376.0
42706.13;40413.5
42783.59;40396.0
42850.26;40384.5
42905.95;40433.5
42929.44;40404.0
42934.36;40454.5
42898.43;40424.0
42844.56;40383.0
42792.59;40381.0
42741.15;40384.0
42685.54;40329.0
42641.65;40235.5
42640.47;40753.0
42504.33;40727.5
42267.23;40805.0
41932.08;40755.0
41558.25;40735.0
41173.59;40590.0
40858.52;40679.0
40565.86;41148.5
40194.44;41184.5
39773.41;41230.0
39316.26;41439.5
38815.53;41510.5
38294.59;41445.0
37817.17;41447.0
37387.03;41568.5
36991.16;41565.0
36648.35;41466.0
36421.84;41539.0
36267.68;41613.5
36161.4;41920.0
36045.61;41735.0
36036.87;41814.5
36086.75;41981.0
36158.5;41883.5
36294.8;42090.0
36435.99;42140.0
36586.07;42261.0
36726.96;42455.0
36844.98;42516.0
36944.02;42476.0
37055.04;42499.0
37179.5;42580.5
37315.53;42539.5
37489.5;42638.0
37680.74;42705.5
37877.08;42779.5
38073.28;42663.0
38350.28;42620.0
38693.57;42611.5
39092.79;42484.5
39584.5;42362.0
40171.3;42422.0
40802.1;42436.5
41441.21;42384.5
42088.91;42299.5
42749.78;42223.0
43415.93;42250.0
44061.64;42175.0
44682.14;41918.0
45301.61;41787.5
45940.66;41726.0
46576.97;41895.0
47158.49;41865.0
47650.54;41900.0
48043.03;41877.0
48332.88;41855.0
48532.99;41778.5
48662.7;41810.5
48725.22;41620.0
48741.05;41575.0
48737.55;41456.5
48722.79;41500.5
48688.79;41562.0
48613.38;41480.0
48496.13;41452.5
48347.43;41448.5
48170.63;41472.0
47961.62;41567.0
47698.09;41625.5
47366.94;41577.5
46989.66;41541.0
46592.27;41609.0
46164.56;41699.5
45692.54;41663.0
45201.52;41615.5
44720.92;41617.5
44259.87;41580.5
43835.39;41590.0
43443.46;41565.5
43092.37;41642.0
42745.79;41665.0
42401.4;41640.5
42076.56;41709.0
41744.25;41607.0
41461.65;41459.5
41271.9;41497.5
41140.6;41504.0
41053.12;41491.5
41002.35;41440.0
40994.18;41333.5
41045.18;41341.5
41136.99;41394.5
41232.51;41346.0
41335.34;41446.0
41402.31;41488.5
41419.69;41481.0
41398.67;41495.0
41344.95;41486.0
41273.58;41415.0
41218.57;41564.5
41115.52;41408.0
41035.8;41400.5
40980.87;41281.5
40980.19;41232.0
41032.44;41218.5
41124.59;41174.5
41250.78;41205.5
41386.04;41189.5
41523.09;41136.0
41666.69;40962.5
41842.2;40906.0
42050.6;41155.5
42202.66;41283.5
42255.01;41357.0
42197.99;41335.5
42061.44;41327.5
41874.49;41357.0
41646.52;41353.5
41396.43;41345.0
41140.58;41184.5
40947.06;41164.5
40813.07;41245.5
40696.61;41253.0
40591.51;41187.0
40514.6;41333.0
40406.88;41541.0
40226.4;41615.0
39978.66;41599.0
39690.81;41708.0
39354.43;41575.0
39059.93;41683.0
38769.46;42005.0
38435.47;41983.5
38098.76;42081.5
37747.79;41995.5
37447.07;42022.0
37185.61;41950.0
37005.41;42051.5
36860.18;42082.0
36747.36;41830.0
36800.61;41750.0
36991.13;41791.5
37264.85;41825.5
37585.43;41783.5
37947.86;41467.5
38424.67;41505.0
38966.44;41566.5
39528.97;41504.0
40100.71;41456.0
40669.57;41446.0
41220.84;41451.0
41738.57;41408.5
42218.79;41352.0
42664.95;41323.0
43075.93;41294.5
43449.14;41300.0
43778.11;41427.5
44023.03;41435.5
44177.4;41364.0
44272.37;41363.0
44320.73;41383.5
44321.7;41404.0
44274.29;41405.5
44185.61;41384.5
44071.27;41299.5
43964.34;41319.5
43858.72;41294.0
43759.89;41285.0
43668.01;41364.0
43546.35;41366.0
43397.34;41319.5
43246.32;41344.5
43086.5;41351.0
42919.73;41342.0
42754.14;41316.5
42604.21;41329.0
42462.15;41345.5
42318.44;41330.5
42183.7;41322.5
42063.17;41310.5
41962.51;41273.0
41897.53;41281.0
41855.03;41324.5
41798.39;41265.0
41761.07;41492.0
41625.99;41465.5
41434.78;41453.0
41216.25;41428.5
41003.04;41425.5
40803.42;41375.5
40651.79;41414.5
40516.18;41350.0
40434.6;41355.5
40389.79;41288.0
40406.3;41247.0
40482.36;41314.5
40563.29;41287.0
40655.92;41291.0
40751.81;41240.0
40869.02;41292.5
40972.98;41257.5
41076.6;41394.0
41114.92;41397.0
41099.55;41451.5
41021.04;41460.5
40896.31;41388.0
40786.98;41409.5
40681.29;41444.5
40565.62;41362.0
40493.93;41333.0
40468.72;41262.0
40508.2;41186.5
40618.06;41241.5
40750.09;41315.5
40860.09;41290.0
40955.77;41478.5
40969.26;41470.5
40924.13;41444.0
40849.73;41454.5
40751.62;41471.0
40634.67;41589.0
40462.1;41543.0
40290.05;41503.5
40146.53;41493.0
40033.54;41491.5
39937.49;41419.5
39902.02;41116.0
40028.57;40958.5
40299.55;40893.5
40675.44;40940.0
41095.56;40970.0
41516.41;40878.0
41929.54;40866.5
42327.12;40669.0
42720.7;40753.5
43081.8;40760.0
43395.34;40749.5
43653.87;40764.5
43852.14;40746.5
43992.71;40712.5
44085.09;40694.5
44137.26;40646.5
44159.73;40643.5
44156.42;40605.0
44133.88;40600.0
44093.75;40700.5
43998.1;40740.0
43831.98;40779.5
43592.39;40702.5
43323.57;40656.5
43055.04;40617.0
42805.79;40714.5
42533.26;40657.0
42263.46;40681.5
41992.36;40712.5
41712.66;40762.0
41409.94;40702.5
41121.41;40655.5
40868.9;40709.0
40624.76;40724.0
40385.91;40790.5
40127.25;40843.5
39840.06;40761.5
39584.26;40727.0
39374.22;40747.5
39194.17;40684.5
39072.31;40709.5
38982.76;40714.0
38919.37;40718.5
38873.94;40587.5
38901.04;40653.0
38948.78;40682.0
38998.05;40691.5
39042.79;40725.5
39066.88;40803.0
39041.0;40840.0
38966.16;40894.0
38837.62;40861.0
38697.4;40976.5
38500.41;40930.0
38315.69;41015.5
38109.4;40773.5
38031.1;40750.0
38040.67;40816.0
38088.22;40807.0
38167.36;40899.5
38231.18;40775.5
38336.05;40796.5
38460.25;40769.0
38608.18;40786.5
38763.03;40792.5
38916.98;40889.5
39025.45;40753.5
39158.16;40642.0
39343.1;40670.0
39551.89;40687.5
39762.68;40773.0
39933.0;40664.5
40104.52;40482.5
40320.8;40597.5
40531.27;40500.0
40747.32;40633.0
40922.14;40677.0
41043.39;40750.5
41084.59;40368.5
41162.5;40190.0
41315.33;40039.0
41539.11;39862.0
41824.88;40129.5
42087.78;39433.5
42382.23;39311.0
42726.69;39179.0
43101.92;39072.0
43481.98;39244.5
43812.4;39206.5
44064.29;39191.5
44227.25;39317.0
44275.67;39327.5
44208.11;39419.0
44016.61;39388.5
43719.91;39420.5
43330.78;39304.0
42891.45;39367.5
42398.3;39310.5
41881.56;39351.0
41347.95;39370.0
40797.95;39250.5
40266.36;39195.0
39763.88;39082.5
39313.84;38970.5
38929.11;39028.5
38575.99;39029.5
38247.62;39011.0
37943.52;38898.5
37680.45;38961.5
37425.75;39014.0
37163.56;38971.5
36910.84;38959.0
36671.4;38910.5
36455.33;38826.5
36278.98;38862.5
36120.07;38831.5
35981.33;38979.0
35806.24;38940.5
35623.32;38975.0
35424.56;38903.0
35241.77;38922.0
35071.39;38906.5
34923.01;39001.0
34753.6;38945.0
34601.2;38973.5
34452.13;38920.0
34337.48;38868.0
34269.45;38884.5
34230.36;38886.5
34216.03;38939.5
34195.87;38774.0
34232.36;38800.0
34307.98;38874.0
34379.54;38892.5
34412.03;39621.0
34253.97;39785.5
33956.27;39799.5
33560.17;39786.0
33118.96;39786.0
32669.5;39765.0
32256.11;39774.5
31888.93;39760.0
31589.92;39743.5
31369.56;39730.0
31233.96;39723.5
31176.93;39703.0
31204.24;39766.5
31277.07;39711.5
31439.22;39697.0
31672.78;39730.5
31946.68;39717.5
32262.96;39662.0
32648.34;39604.5
33108.62;39634.5
33595.54;39920.0
34004.57;39987.0
34339.31;40135.0
34580.77;40265.0
34728.0;40255.0
34812.13;40193.0
34905.19;40202.0
34998.0;40167.0
35119.65;40161.0
35264.71;40241.0
35403.28;40350.0
35513.01;40329.0
35623.13;40308.0
35747.21;40343.5
35861.92;40150.5
36111.52;40107.5
36453.32;40085.5
36860.5;40097.0
37297.39;40106.0
37740.66;40064.0
38195.9;39936.0
38690.79;40079.0
39158.49;40182.5
39561.53;40155.5
39907.93;40227.5
40178.08;40190.0
40395.2;40388.0
40516.82;40410.5
40557.89;40450.5
40524.15;40424.0
40452.0;40424.5
40353.95;40381.0
40267.36;40313.0
40226.9;40340.0
40208.37;40347.0
40203.37;40354.5
40204.67;40335.0
40218.38;40314.5
40250.97;40527.5
40216.56;40370.5
40222.81;40423.0
40235.51;40409.5
40259.23;40435.0
40277.4;40382.5
40315.3;40396.5
40358.43;40443.0
40386.26;40427.0
40410.01;40394.5
40445.92;40380.0
40496.77;40388.0
40552.38;40375.0
40615.67;40388.5
40674.44;40397.5
40722.0;40391.5
40762.75;40401.0
40790.62;40435.0
40787.23;40461.0
40743.47;40366.0
40740.8;40317.5
40790.87;40341.5
40859.98;40339.0
40938.59;40271.0
41052.68;40246.5
41196.89;40276.0
41338.74;40316.5
41448.08;40308.5
41530.27;40305.0
41590.08;40310.5
41627.2;40323.0
41636.47;40337.5
41612.54;40289.0
41595.66;40293.5
41580.41;40259.5
41585.26;40250.0
41607.65;40282.5
41614.91;40280.0
41608.82;40250.0
41610.02;40207.0
41639.16;40253.0
41652.55;40214.5
41671.08;40175.0
41709.86;40167.0
41765.42;40199.5
41806.37;40242.5
41803.43;40358.0
41700.39;40363.5
41519.61;40368.5
41284.59;40357.5
41027.97;40340.5
40779.5;40370.5
40522.87;40336.0
40300.51;40316.5
40121.25;40353.0
39948.7;40357.5
39784.13;40466.5
39561.18;40460.0
39316.69;40388.0
39132.27;40393.0
38984.85;40458.5
38827.65;40497.0
38641.79;40558.5
38419.0;40464.5
38271.94;40387.0
38226.88;40360.0
38263.77;40269.0
38397.81;40264.0
38592.24;40187.0
38854.3;40206.5
39145.79;40178.0
39457.77;40199.0
39762.99;40189.5
40055.47;40172.5
40335.12;40225.0
40568.47;40182.0
40773.62;40112.5
40976.86;40150.5
41156.12;40152.0
41307.2;40133.0
41437.32;40115.0
41554.18;40140.0
41642.44;40165.5
41687.9;40195.5
